Date,AEP,BA,CAT,CNP,CVX,DIS,DTE,ED,GD,GE,HON,HPQ,IBM,IP,JNJ,KO,KR,MMM,MO,MRK,MSI,PG,XOM
1994-05-19,0.0538721308557808,0.11100006721001154,0.10852170289515595,0.005991207568052159,0.08579510016782077,0.13135238796578852,0.043192326985395546,0.04404608842098656,0.09671713583839425,0.12261514590020894,0.08978721820960667,0.057462527652889395,0.10679705970236064,0.13364421054008924,0.08587984626812895,0.07968913786290255,0.07851283668624798,0.10789439690413483,-0.035455570547939574,0.04655621819749123,0.1902885954102187,0.09169225065105091,0.07616065987625831
1994-05-20,0.04536858401769317,0.10600962328596619,0.10500422323803926,-0.004062654462735238,0.09384897042385454,0.09248106499366848,0.03714764642220736,0.05173786169815209,0.10679059152888115,0.10578315838916863,0.07999016340065745,0.0579917361253427,0.11184075834298501,0.12456358450317451,0.07989384448718795,0.06750976755549343,0.05586038340808197,0.09797204980405727,0.021896496901386397,0.040165527024289105,0.1832318109910327,0.07668946697478063,0.07095849659605302
1994-05-23,0.04892092644523305,0.09625018053399126,0.10924746747159197,-0.00909061433402547,0.0675491655668099,0.09229344851145171,0.028844042420878013,0.060356303730083605,0.10181289405747318,0.09655956162937374,0.07346612338853298,0.048869747902362315,0.09750161433564641,0.11518547597234985,0.09074381628480066,0.055517864139535966,0.05558679328988303,0.09101187864827365,0.03239518221595028,0.04390254194332388,0.1712923636451258,0.06731507205461273,0.06474173101356429
1994-05-24,0.0632095005077018,0.10759248267631794,0.08724645705285905,0.003343604298068348,0.07895383281630397,0.09501742679702474,0.03344447081740465,0.052619759934991794,0.07702066357733517,0.11335303740918556,0.09336618942666175,0.04951719608168459,0.11813703201145276,0.12296584306857117,0.08228879539379785,0.053765901692207185,0.0648470116150418,0.09381086064958577,-0.011002307375415243,0.06552057104545472,0.17283154481583773,0.07799153822362492,0.06079516302080101
1994-05-25,0.058868736414559475,0.11051465128235938,0.09255763671519324,0.0100143518492386,0.07762275951643982,0.12428067492209349,0.050060235893935934,0.06752991336406056,0.09494467290954711,0.11115528474121517,0.08231970512375275,0.03903668505407354,0.11537259632912789,0.12528828638090328,0.0897175027110706,0.060435971390240706,0.06467627179890723,0.10194909343714764,-0.005865232484786986,0.053904135251369834,0.18348505736101428,0.08248487316514086,0.06578321722830127
1994-05-26,0.06659550643469747,0.16222937260718195,0.09086925971680149,0.03839017883215934,0.0800113461649643,0.0986245731223705,0.07438999771241739,0.07159244839962375,0.07940518622310444,0.13185697513319727,0.09523569001303267,0.018855166266935508,0.11388532307655175,0.10428861824306912,0.08795384447429755,0.0727531356857598,0.06558339561956816,0.08746438535896317,-0.06588627472050756,0.04940164150030646,0.1689200779884752,0.0921976579601258,0.06389511983748952
1994-05-27,0.05866122884140568,0.12596015111922387,0.09395467057123219,0.025606334072318493,0.07125605574607818,0.11795216005741116,0.061678730880939225,0.06682761302772744,0.09185970453466252,0.13387048086621167,0.08083866686312469,0.021161282995301955,0.10198185615822952,0.10874163734197229,0.09326766905847261,0.0650262753737414,0.0718335081564887,0.08949710804679656,-0.054925013264769784,0.04641213382316689,0.15885096945430632,0.09182940962394404,0.06294343393432289
1994-05-31,0.05073395179225537,0.12418053750838443,0.08936573223924582,0.010454742446445286,0.08059419515000887,0.09094522090687729,0.048201437114765655,0.051820084359842866,0.08899280187615499,0.14259272020075908,0.09494024674375856,0.01967919425763065,0.09120172862268316,0.10944325653261133,0.08252105630871487,0.055723210206253704,0.0603471241092457,0.08459182853342773,-0.05846878210158141,0.04817455416804339,0.15703163160181388,0.08854652121418982,0.062165387154775376
1994-06-01,0.06716497953108491,0.12995621403627178,0.07947223014891813,0.028786651528263985,0.09370944750389909,0.10226409976874251,0.06936720012536979,0.06995356369877559,0.09694638296845426,0.14160258897470168,0.0807723121871069,0.011268693437525679,0.10141147144062979,0.1327880215534618,0.07682651755530023,0.07764262698786206,0.054492742866192656,0.07147957654719228,-0.06297075684442499,0.044564851210340706,0.19389757094593474,0.0692876074622788,0.05736099385464377
1994-06-02,0.0631222058955403,0.14881233984146425,0.09643077461737248,0.02691880062209595,0.09079163217093189,0.10663045833730944,0.06642220785097641,0.06577032479677514,0.0929057141585874,0.13289106152076968,0.10204330718413779,0.035796862476696,0.07404728389535764,0.11473178057917055,0.0725114520425687,0.08631577025732651,0.06591242072822401,0.08513841510255293,-0.047051634987755386,0.05159015798093369,0.1679289245812119,0.08235508100905786,0.06246065721397609
1994-06-03,0.07919011440981083,0.1448327360350561,0.10261250386844245,0.02756599904944479,0.09083875918175432,0.120856382276469,0.06679581084336461,0.06030987369686014,0.10598119472119194,0.11851578402675811,0.09580328759706358,0.020235976294813107,0.06573727326628531,0.11375213546960872,0.07462232826136783,0.08747559903024316,0.06654757959261148,0.10595245406870069,-0.029122146378177782,0.07467183977115366,0.1666605910885397,0.10118017642186183,0.07093344642167243
1994-06-06,0.07208150343990494,0.14761572547631374,0.10632484704753242,0.024797152380623855,0.07720830117318811,0.0989597270388658,0.0582474266016868,0.06614400730022596,0.10791156382331946,0.10932960042175877,0.09057959258906267,0.025757189322859864,0.10016693262966747,0.10698035312282883,0.051785944046540466,0.08414543521336881,0.052278842732494835,0.08744987314442998,-0.005438751651240192,0.06059307751888787,0.1459427150895971,0.10832665727964352,0.06400222588688953
1994-06-07,0.05723752122139536,0.1424080488629298,0.08175843497613289,0.0160529447172979,0.07927791455251887,0.10758898371975745,0.05837814229795524,0.06019758930473196,0.11063602534651906,0.11482170228720268,0.09114992937767763,0.01515232505741404,0.09208753958995741,0.09356678837852339,0.0783468291984426,0.08330399420472867,0.0546350773258395,0.07647152208010066,-0.0213171091796181,0.0632395898853444,0.1379427883672295,0.11265940321886148,0.07314258526360384
1994-06-08,0.06120083877757154,0.13513945166227392,0.07355129465297483,0.022253836726074283,0.08481938430511282,0.09122167330421505,0.06254373000252245,0.07498517656910852,0.09908976069194209,0.10338384006310752,0.09458900053723784,0.0006507084369110627,0.07395377591693153,0.10617778067959494,0.07108164354783697,0.07123648845787511,0.05463083018188741,0.09099223009554169,-0.027106494445206797,0.052428280916879455,0.13290699620450486,0.08708185105582689,0.0660616236152416
1994-06-09,0.06629322783612057,0.11263291536659148,0.0732148946875919,0.02124123843821013,0.10183077083073178,0.10459825687917768,0.06485552789561733,0.07002342810530515,0.09307077631980798,0.11436506373185162,0.09656363057308637,0.010317392328544006,0.08534810412545646,0.09912870538156549,0.08283397745357912,0.047482471800532,0.059540034606977654,0.0955545736612291,-0.014428411111101602,0.08643151710667141,0.13179280141477534,0.07962548993779128,0.0729501065146092
1994-06-10,0.06496199170931449,0.1295895711036641,0.09496135741794243,0.032361731132176885,0.10667215808159192,0.10226878239640147,0.05728983630077855,0.06863922347222062,0.09722241412542965,0.10116452521570896,0.08753954752334803,0.030139568975173447,0.09408124922824479,0.11340364690153226,0.0667103625236134,0.04835801164959741,0.051851365208008815,0.09922798603275229,-0.018645963080368422,0.057923830420558264,0.1664173359763006,0.07510754227551208,0.07665385411419989
1994-06-13,0.06467495531965373,0.1316137292633579,0.09960323885805855,0.04636611876796748,0.08823755090441598,0.10450188104609381,0.06268051930775931,0.07236470440814857,0.11007386902393979,0.11716863509037712,0.10718909268113963,0.03853589007515157,0.10752166446991263,0.12811494551949876,0.07554616517618129,0.03283648344871204,0.058152973228124516,0.09750372028203502,-0.024792693239788333,0.0603672850031558,0.1611564728144419,0.07508704229662211,0.032451300188219845
1994-06-14,0.06456941734958366,0.13352485428319794,0.12734480760204625,0.03754086274392299,0.08429457863790302,0.11427085716427765,0.06528078302438,0.0657680992328189,0.10929988730131424,0.10967785407994501,0.14817738892775223,0.03922102389960924,0.118327112730364,0.12411261692632225,0.07661002298551889,0.056648623938246656,0.045515557797433104,0.09495463491303724,-0.010920452067731568,0.06808074660276953,0.1880291390367872,0.0759366444204359,0.035121004254077715
1994-06-15,0.06453363394174705,0.13763952842788418,0.11048749483537001,0.03828913247629062,0.08900118916689936,0.10914153995850784,0.05359050961768941,0.062298116450881125,0.11314149469663981,0.10109747771904987,0.10361555576970183,0.030356970899416025,0.08808313408822599,0.12229397327893343,0.06627286266473909,0.05556622778962694,0.032926018890444886,0.09610176155880579,-0.015589299923563671,0.060488172044726785,0.1859880957711142,0.05765533780370502,0.012122191581789732
1994-06-16,0.06453441253228842,0.1480318892507153,0.10889579868626686,0.020390456455291694,0.07687433348625405,0.11851118414793582,0.05127569519647346,0.05520195818782003,0.09372787290646167,0.11642991926379809,0.10282593073071489,0.03789969627579526,0.07786503774079656,0.11666629034021447,0.07759018772388404,0.07801339307798205,0.055859589992554914,0.09908386525713997,-0.019404931048157714,0.052719006501428245,0.16748003963427482,0.07569255690186649,0.061163832938445406
1994-06-17,0.047463447264581404,0.10930756232991001,0.10323457847230766,-0.0016317018300483488,0.0638882772065652,0.10186188456284295,0.03898758409849057,0.06374591263571516,0.09128200956115551,0.10869932639074609,0.09982872793787845,0.03013345537194001,0.07518100356750446,0.09777668934555184,0.07181730088406191,0.05145057292423494,0.05682759586632713,0.06964773693570292,-0.02157998504730113,0.0434113883987568,0.16044854324032753,0.07948580940689975,0.05219110722628528
1994-06-20,0.05001993410411898,0.10524088283234523,0.08122290531868304,-0.00957566744227345,0.06311084176809567,0.1042373494158304,0.035622617820403546,0.0542997883287919,0.0764920884195035,0.10262554194893125,0.07282235083465283,0.04540308141742777,0.06733855909119635,0.09822098557759773,0.07208205439782378,0.06307183215498768,0.04332039145734623,0.08150501352837569,-0.013297086423119497,0.05289493675926016,0.1414507273056178,0.07368875614277726,0.050623257986493364
1994-06-21,0.03637966886974664,0.11722005994024709,0.0487758210799667,0.005497604819338697,0.066177407214002,0.06719002401285756,0.02160457324868581,0.039887052086953645,0.06921296323241366,0.07967204252794868,0.10461012883301413,0.020586722285182213,0.06319666332056428,0.09430262646089949,0.07760904112616629,0.05876384860185868,0.046477045366213,0.07059505513873354,0.003425190015884927,0.056940616888574214,0.14212504629897404,0.08439744371393809,0.04142476566109998
1994-06-22,0.04062041858761023,0.12226314371552416,0.07214038761279351,0.023499500011709085,0.08413374915654614,0.07010960277982248,0.04192423125779032,0.0392111013511951,0.08288998057712749,0.08355740873834527,0.09921764350071438,0.029715282731113124,0.08547357079696627,0.09448209604045577,0.06364485745847359,0.07537400521632698,0.05763831861611013,0.0812356011844817,0.006798720658185486,0.03939253842236168,0.1614585131786055,0.07917184056851312,0.050922312015951876
1994-06-23,0.04109780218287962,0.11258992105049659,0.0699697518265554,0.011548602413836373,0.07435381994135049,0.0819062623945701,0.05158294206402991,0.03651598116493848,0.06268663460360036,0.1017097532052027,0.09466137117726792,0.010334200520586756,0.06284465054589727,0.08809795666076559,0.06444609551382907,0.06344256215392163,0.0431182106516983,0.08363900974771754,-0.02493995936357668,0.0456387318656295,0.1364274316060743,0.06809342425791454,0.04906685599638538
1994-06-24,0.022804282006823273,0.08330908892224098,0.06638035221460803,0.021843787435053885,0.03486201661390664,0.06946851903909623,0.028579835653897767,0.02415508494421048,0.05670339127076196,0.10062524911121695,0.0815754846648864,0.013418676350320236,0.05285027419689814,0.0725754151888105,0.051850873758265026,0.055003168796717405,0.0354953177464733,0.06326518943979309,-0.020697153128077683,0.035111768265925436,0.1336777681489254,0.07029567823724747,0.03554180087436776
1994-06-27,0.05639755551669956,0.10465040383248292,0.11108225366705149,0.02357822997989123,0.06976136862024984,0.10349439316658637,0.0462933834437107,0.04874345337143504,0.07466960461227745,0.12542794597027696,0.08720693981869365,0.04385094328004402,0.08815647760169609,0.09143544189352859,0.06125086911360311,0.06796630186816865,0.04033965158497932,0.07876544841929745,0.0008215013694831685,0.04517746502545639,0.1789210185793344,0.07252853437089879,0.04038187053157727
1994-06-28,0.060429186360673404,0.10809184961269747,0.08867543600306838,0.01799472732379559,0.06201829738571152,0.09586410435097692,0.03469128670560773,0.05185937975862287,0.07752267609202201,0.12159871712681802,0.08881977147427422,0.03219467815202537,0.07430494477319738,0.08185221966073142,0.07375989578854147,0.06217284626428077,0.0418128431569903,0.08322846928921157,-0.006334247688034755,0.04149340973764759,0.1501334433406334,0.07350309240649366,0.03502917673070072
1994-06-29,0.05675884525766839,0.11608410072287478,0.07019625505498417,0.022956478762809596,0.07107853739673775,0.08283244004788948,0.043992358113473795,0.050839179923203526,0.056261048051237994,0.1253255025054698,0.08610330471784877,0.005511022586753511,0.0628651965754572,0.07698500539557696,0.0756089691082984,0.07511438105723456,0.042554038292249685,0.08418882343017664,-0.010826555575660701,0.0438912269383005,0.14545577998558645,0.06725980066116288,0.03818710330397779
1994-06-30,0.05169015720233805,0.09193875392012885,0.056870357039793484,0.017972703289937275,0.05834879970995632,0.0633340547882093,0.038528983955574025,0.041819601813660734,0.05906552496393336,0.09940927172493996,0.06302870275075456,0.008891658856248541,0.040636677505611285,0.07116685578984638,0.057929992349389225,0.06415398855873367,0.03763132189003704,0.063082313271551,-0.01825474869851995,0.03244872733106363,0.12994725232561333,0.047262962674048836,0.045843055792394116
1994-07-01,0.048957821903649945,0.10258960418924845,0.07383066248102632,0.023140931759165873,0.07531029575886472,0.09489024402888235,0.035895152082269455,0.06480460027144197,0.08569032143726085,0.1007745741542494,0.0845147740185892,0.017761732480232384,0.022849007040686597,0.10024075788823916,0.0626258651247531,0.08948539331028726,0.0454185632513292,0.07582108849665614,-0.00856939964760528,0.04238300061762512,0.14457553799334777,0.07160806551537702,0.0525021343103107
1994-07-05,0.060242498927041366,0.11986571497456078,0.08625642681771573,0.029671720716291428,0.08414879197705116,0.10067791569012963,0.04402989079743991,0.04500587306930881,0.06766059476401654,0.11788099502122718,0.09782494898314797,-0.0029837889116129945,0.025796585563551133,0.08285237334301021,0.06083552139186832,0.07671967374143995,0.04943602927416735,0.07612113798786835,-0.0014185820738252808,0.04693391251917345,0.13699056461625814,0.06948209687455886,0.04628627915175243
